"","safra","codFaz","bloco","talhao","estagio","variedade","tipoProp","usina","ambProd","tchEst","tchReal","days"
"480",21213,430033,1,11,"18m","RB867515","PARC","COR","C",90,101.91,427
"481",21213,430033,1,12,"18m","RB867515","PARC","COR","C",90,101.91,426
"482",21213,430033,1,13,"18m","RB867515","PARC","COR","C",90,101.92,426
"483",21213,430033,1,14,"18m","RB867515","PARC","COR","C",90,101.92,430
"484",21213,430033,1,15,"18m","RB867515","PARC","COR","C",90,101.92,428
"485",21213,430033,1,16,"18m","RB867515","PARC","COR","C",90,101.91,433
"486",21213,430033,1,17,"18m","RB867515","PARC","COR","C",90,101.91,422
"487",21213,430033,1,18,"18m","RB867515","PARC","COR","C",90,103.12,415
"493",21213,430034,1,17,"12m","RB867515","PARC","COR","G",60,63.68,453
"496",21213,430035,1,3,"2","RB855453 ","PARC","COR","G",113,110.66,389
"497",21213,430035,1,4,"2","RB855453 ","PARC","COR","G",113,110.66,384
"498",21213,430035,1,5,"2","RB855453 ","PARC","COR","G",113,110.62,387
"500",21213,430035,1,7,"2","RB855453 ","PARC","COR","G",113,110.65,387
"501",21213,430035,1,8,"2","RB855453 ","PARC","COR","G",113,110.66,387
"502",21213,430035,1,9,"2","RB855453 ","PARC","COR","G",113,110.6,384
"504",21213,430035,1,11,"2","RB855453 ","PARC","COR","G",113,101.72,355
"505",21213,430035,1,11,"2","RB855453 ","PARC","COR","G",113,101.72,355
"506",21213,430035,1,12,"2","RB855453 ","PARC","COR","G",113,101.71,354
"507",21213,430035,1,12,"2","RB855453 ","PARC","COR","G",113,101.71,354
"508",21213,430035,1,13,"2","RB855453 ","PARC","COR","G",113,101.7,354
"509",21213,430035,1,13,"2","RB855453 ","PARC","COR","G",113,101.7,354
"510",21213,430035,1,14,"2","RB855453 ","PARC","COR","G",113,101.69,352
"511",21213,430035,1,14,"2","RB855453 ","PARC","COR","G",113,101.69,352
"512",21213,430035,1,15,"2","RB855453 ","PARC","COR","G",113,101.64,359
"513",21213,430035,1,15,"2","RB855453 ","PARC","COR","G",113,101.64,359
"515",21213,430035,1,17,"2","RB855453 ","PARC","COR","G",113,101.71,353
"516",21213,430035,1,17,"2","RB855453 ","PARC","COR","G",113,101.71,353
"517",21213,430035,1,18,"2","RB855453 ","PARC","COR","G",113,101.69,355
"518",21213,430035,1,18,"2","RB855453 ","PARC","COR","G",113,101.69,355
"519",21213,430035,1,19,"2","RB855453 ","PARC","COR","G",113,101.72,354
"520",21213,430035,1,19,"2","RB855453 ","PARC","COR","G",113,101.72,354
"521",21213,430035,1,20,"2","RB855453 ","PARC","COR","G",113,101.66,354
"522",21213,430035,1,20,"2","RB855453 ","PARC","COR","G",113,101.66,354
"523",21213,430035,1,21,"2","RB855453 ","PARC","COR","G",113,101.58,360
"524",21213,430035,1,21,"2","RB855453 ","PARC","COR","G",113,101.58,360
"525",21213,430035,1,22,"2","RB855453 ","PARC","COR","E",113,101.7,358
"526",21213,430035,1,23,"2","RB855453 ","PARC","COR","G",113,101.71,358
"527",21213,430035,1,24,"2","RB855453 ","PARC","COR","G",113,101.71,357
"528",21213,430035,1,24,"2","RB855453 ","PARC","COR","G",113,101.71,357
"529",21213,430035,1,25,"2","RB855453 ","PARC","COR","G",113,101.68,348
"530",21213,430035,1,25,"2","RB855453 ","PARC","COR","G",113,101.68,348
"531",21213,430035,1,26,"2","RB855453 ","PARC","COR","G",113,101.69,354
"532",21213,430035,1,26,"2","RB855453 ","PARC","COR","G",113,101.69,354
"533",21213,430035,1,27,"2","RB867515","PARC","COR","E",95,80.96,389
"534",21213,430035,1,28,"2","RB855453 ","PARC","COR","E",95,85.46,362
"535",21213,430035,1,29,"2","RB855453 ","PARC","COR","G",95,85.48,364
"536",21213,430035,1,30,"2","RB855453 ","PARC","COR","G",95,85.51,353
"537",21213,430035,1,30,"2","RB855453 ","PARC","COR","G",95,85.51,353
"538",21213,430035,1,31,"2","RB855453 ","PARC","COR","G",95,85.49,353
"539",21213,430035,1,31,"2","RB855453 ","PARC","COR","G",95,85.49,353
"541",21213,430035,1,33,"2","RB855453 ","PARC","COR","E",95,85.48,372
"542",21213,430035,1,34,"2","RB855453 ","PARC","COR","G",95,85.51,364
"543",21213,430035,1,35,"2","RB855453 ","PARC","COR","G",95,86.77,353
"544",21213,430035,1,35,"2","RB855453 ","PARC","COR","G",95,86.77,353
"546",21213,430035,1,41,"2","SP813250","PARC","COR","G",50,40.15,401
"547",21213,430035,1,42,"2","SP813250","PARC","COR","G",50,40.15,397
"548",21213,430035,1,43,"2","SP813250","PARC","COR","G",50,40.15,397
"551",21213,430035,1,46,"2","SP813250","PARC","COR","G",60,48.19,398
"552",21213,430035,1,47,"2","SP813250","PARC","COR","G",60,48.17,398
"553",21213,430035,1,48,"2","SP813250","PARC","COR","G",60,48.17,401
"554",21213,430035,1,50,"2","SP813250","PARC","COR","G",50,46.88,385
"555",21213,430035,1,51,"2","SP813250","PARC","COR","G",50,63.8,385
"556",21213,430035,1,52,"2","SP813250","PARC","COR","G",50,40.5,392
"557",21213,430035,1,53,"2","SP813250","PARC","COR","G",50,42.93,369
"558",21213,430035,1,54,"2","SP813250","PARC","COR","G",50,42.93,376
"559",21213,430035,1,55,"2","SP813250","PARC","COR","G",50,42.94,358
"560",21213,430035,1,55,"2","SP813250","PARC","COR","G",50,42.94,358
"561",21213,430035,1,56,"2","SP813250","PARC","COR","G",50,42.91,360
"562",21213,430035,1,56,"2","SP813250","PARC","COR","G",50,42.91,360
"563",21213,430035,1,57,"2","SP813250","PARC","COR","D",40,17.5,392
"564",21213,430035,1,58,"2","SP813250","PARC","COR","D",40,17.5,393
"565",21213,430035,1,59,"2","RB867515","PARC","COR","G",50,24.48,399
"566",21213,430035,1,60,"2","SP813250","PARC","COR","D",40,17.51,390
"567",21213,430035,1,61,"2","RB867515","PARC","COR","G",40,19.56,400
"568",21213,430035,1,62,"2","SP813250","PARC","COR","D",40,17.49,392
"569",21213,430035,1,63,"2","RB867515","PARC","COR","G",40,19.6,400
"570",21213,430035,1,64,"2","RB867515","PARC","COR","G",50,24.48,394
"571",21213,430035,1,65,"2","SP813250","PARC","COR","D",40,17.5,396
"572",21213,430035,1,66,"2","RB867515","PARC","COR","G",60,29.4,396
"573",21213,430035,1,67,"2","RB867515","PARC","COR","G",60,29.39,394
"574",21213,430035,1,68,"2","SP813250","PARC","COR","D",40,17.51,396
"575",21213,430035,1,69,"2","RB867515","PARC","COR","G",60,29.34,395
"576",21213,430035,1,70,"2","RB867515","PARC","COR","D",70,34.31,395
"577",21213,430035,1,71,"2","RB867515","PARC","COR","D",70,34.29,398
"578",21213,430035,1,72,"2","RB867515","PARC","COR","D",70,34.29,397
"579",21213,430035,1,73,"2","SP813250","PARC","COR","G",70,34.28,391
"580",21213,430035,1,74,"18m","RB92579","PARC","COR","E",60,29.48,502
"581",21213,430036,1,1,"2","RB835054","PARC","COR","G",55,51.39,318
"584",21213,430036,1,4,"2","RB835054","PARC","COR","G",55,51.39,322
"585",21213,430036,1,5,"2","RB835054","PARC","COR","G",55,51.36,322
"589",21213,430036,1,9,"2","RB867515","PARC","COR","G",70,53.49,361
"590",21213,430036,1,10,"2","RB867515","PARC","COR","G",70,53.49,352
"591",21213,430036,1,11,"2","RB867515","PARC","COR","G",70,53.49,356
"592",21213,430036,1,12,"2","RB867515","PARC","COR","G",70,53.49,360
"593",21213,430036,1,13,"2","RB867515","PARC","COR","G",70,53.48,352
"594",21213,430036,1,14,"2","RB867515","PARC","COR","G",70,53.46,356
"595",21213,430036,1,15,"2","RB867515","PARC","COR","G",80,61.09,367
"596",21213,430036,1,16,"2","RB867515","PARC","COR","G",80,61.13,367
"597",21213,430036,1,17,"2","RB867515","PARC","COR","G",80,61.12,367
"598",21213,430036,1,18,"2","RB867515","PARC","COR","G",80,61.21,352
"599",21213,430038,1,1,"4","RB867515","PARC","COR","G",50,55.76,341
"600",21213,430038,1,2,"4","RB867515","PARC","COR","G",50,55.75,343
"601",21213,430038,1,3,"4","RB867515","PARC","COR","G",50,55.73,345
"602",21213,430038,1,4,"4","RB867515","PARC","COR","G",50,55.74,360
"603",21213,430038,1,5,"4","RB867515","PARC","COR","C",50,55.73,359
"605",21213,430038,1,7,"4","RB867515","PARC","COR","G",50,55.75,361
"606",21213,430038,1,8,"4","RB867515","PARC","COR","G",50,55.76,360
"607",21213,430038,1,9,"4","RB867515","PARC","COR","G",50,55.75,363
"609",21213,430038,1,14,"4","RB867515","PARC","COR","G",60,6.61,350
"611",21213,430038,1,15,"4","RB867515","PARC","COR","G",60,66.86,361
"612",21213,430038,1,18,"4","RB867515","PARC","COR","C",60,66.68,340
"613",21213,430038,1,20,"4","RB867515","PARC","COR","G",60,64.49,350
"615",21213,430038,1,21,"3","RB867515","PARC","COR","G",60,66.78,366
"616",21213,430038,1,22,"3","RB867515","PARC","COR","G",60,64.28,352
"619",21213,430038,1,25,"3","RB867515","PARC","COR","G",60,9.46,360
"622",21213,430038,1,28,"3","RB867515","PARC","COR","G",60,66.88,357
"623",21213,430038,1,29,"3","RB867515","PARC","COR","G",60,66.9,364
"624",21213,430038,1,30,"3","RB867515","PARC","COR","G",60,66.91,364
"625",21213,430038,1,31,"3","RB867515","PARC","COR","G",60,66.87,365
"630",21213,430038,1,36,"3","RB867515","PARC","COR","G",60,66.9,372
"631",21213,430038,1,37,"3","RB867515","PARC","COR","G",60,66.88,373
"632",21213,430038,1,38,"3","RB867515","PARC","COR","G",60,66.87,381
"633",21213,430038,1,39,"3","RB867515","PARC","COR","G",60,66.86,372
"634",21213,430038,1,40,"3","RB867515","PARC","COR","G",60,66.9,377
"635",21213,430038,1,41,"3","RB867515","PARC","COR","G",60,66.89,382
"636",21213,430038,1,42,"3","RB867515","PARC","COR","G",60,66.9,355
"637",21213,430038,1,43,"3","RB867515","PARC","COR","G",60,66.87,365
"638",21213,430038,1,44,"3","RB867515","PARC","COR","G",60,66.9,372
"639",21213,430038,1,45,"3","RB867515","PARC","COR","G",60,66.9,365
"640",21213,430038,1,46,"3","RB867515","PARC","COR","G",60,66.9,365
"641",21213,430038,1,47,"3","RB867515","PARC","COR","G",60,66.9,383
"642",21213,430038,1,48,"18m","RB867515","PARC","COR","G",60,66.87,521
"643",21213,430038,1,49,"18m","RB867515","PARC","COR","G",60,68.36,517
"654",21213,430040,1,11,"15M","RB867515","PARC","COR","E",102,101.04,477
"655",21213,430040,1,12,"15M","RB867515","PARC","COR","E",102,101.03,476
"656",21213,430040,1,13,"15M","SP813250","PARC","COR","E",97,105.9,422
"657",21213,430040,1,14,"15M","SP813250","PARC","COR","E",97,105.89,420
"658",21213,430040,1,15,"15M","SP813250","PARC","COR","E",97,110.27,410
"659",21213,430040,1,16,"15M","SP813250","PARC","COR","E",97,110.39,426
"660",21213,430040,1,17,"15M","RB867515","PARC","COR","E",102,101.03,470
"661",21213,430040,1,18,"15M","RB867515","PARC","COR","E",102,101.04,465
"662",21213,430040,1,19,"15M","RB867515","PARC","COR","E",102,101.03,468
"663",21213,430040,1,20,"15M","RB867515","PARC","COR","E",102,101.03,467
"664",21213,430040,1,21,"15M","RB867515","PARC","COR","E",105,104.26,446
"665",21213,430040,1,22,"15M","SP813250","PARC","COR","E",88,100.04,427
"666",21213,430040,1,23,"15M","SP813250","PARC","COR","E",88,100.04,427
"667",21213,430040,1,24,"15M","SP813250","PARC","COR","E",88,100.03,428
"668",21213,430040,1,25,"15M","SP813250","PARC","COR","E",88,100.08,441
"669",21213,430043,1,9,"18m","RB867515","PARC","COR","F",65,44.62,502
"670",21213,430043,1,12,"18m","RB867515","PARC","COR","D",65,44.61,495
"671",21213,430043,1,15,"18m","RB867515","PARC","COR","F",65,44.6,489
"672",21213,430043,1,17,"18m","RB867515","PARC","COR","G",65,44.61,489
"673",21213,430043,1,18,"18m","RB867515","PARC","COR","F",65,44.62,492
"674",21213,430043,1,19,"18m","RB867515","PARC","COR","G",65,49.88,484
"675",21213,430043,1,20,"18m","RB867515","PARC","COR","G",65,49.88,482
"676",21213,430043,1,33,"12m","RB867515","PARC","COR","G",65,54.55,395
"677",21213,430043,1,36,"12m","RB867515","PARC","COR","G",65,54.52,392
"678",21213,430043,1,37,"12m","RB867515","PARC","COR","G",65,54.52,392
"679",21213,430043,1,38,"12m","RB867515","PARC","COR","G",65,54.56,387
"680",21213,430043,1,39,"12m","RB867515","PARC","COR","G",65,54.56,377
"681",21213,430043,1,40,"12m","RB867515","PARC","COR","G",65,54.56,386
"682",21213,430043,1,41,"12m","RB867515","PARC","COR","G",65,54.55,381
"683",21213,430043,1,42,"12m","RB867515","PARC","COR","G",65,54.55,390
"684",21213,430043,1,43,"12m","RB867515","PARC","COR","G",65,54.55,391
"685",21213,430043,1,44,"12m","RB867515","PARC","COR","G",65,54.54,376
"686",21213,430043,1,45,"12m","RB867515","PARC","COR","G",65,54.51,368
"687",21213,430043,1,46,"12m","RB867515","PARC","COR","G",65,54.55,369
"688",21213,430043,1,47,"12m","RB867515","PARC","COR","G",65,54.55,372
"689",21213,430043,1,48,"12m","RB867515","PARC","COR","G",65,54.54,371
"690",21213,430043,1,49,"12m","RB867515","PARC","COR","G",65,54.73,377
"697",21213,430045,1,1,"18m","RB855453 ","PARC","COR","F",105,112.69,446
"698",21213,430045,1,2,"18m","RB855453 ","PARC","COR","F",105,112.67,450
"699",21213,430045,1,3,"18m","RB855453 ","PARC","COR","F",105,112.65,445
"700",21213,430045,1,4,"18m","RB855453 ","PARC","COR","F",105,112.67,457
"701",21213,430045,1,5,"18m","RB855453 ","PARC","COR","G",105,112.65,458
"702",21213,430045,1,6,"18m","RB855453 ","PARC","COR","F",105,112.67,460
"703",21213,430045,1,7,"18m","RB855453 ","PARC","COR","G",105,112.65,446
"704",21213,430045,1,8,"18m","RB855453 ","PARC","COR","C",105,112.65,446
"705",21213,430045,1,10,"18m","RB855453 ","PARC","COR","F",96,90.15,446
"706",21213,430045,1,11,"18m","RB855453 ","PARC","COR","C",96,112.67,441
"707",21213,430045,1,12,"18m","RB855453 ","PARC","COR","B",96,112.68,449
"708",21213,430045,1,13,"18m","RB855453 ","PARC","COR","C",96,112.69,442
"709",21213,430045,1,14,"18m","RB855453 ","PARC","COR","B",96,112.68,443
"710",21213,430045,1,15,"18m","RB855453 ","PARC","COR","B",96,112.65,451
"711",21213,430045,1,16,"18m","RB855453 ","PARC","COR","B",96,112.57,448
"712",21213,430045,1,17,"18m","RB855453 ","PARC","COR","B",96,112.68,450
"713",21213,430045,1,18,"18m","RB855453 ","PARC","COR","C",96,112.6,440
"714",21213,430045,1,19,"18m","RB835054","PARC","COR","E",96,117.25,425
"715",21213,430045,1,21,"18m","RB855453 ","PARC","COR","C",96,112.58,440
"716",21213,430045,1,22,"18m","RB855453 ","PARC","COR","C",96,112.69,438
"717",21213,430045,1,23,"18m","RB855453 ","PARC","COR","C",96,112.68,431
"718",21213,430045,1,24,"18m","RB855453 ","PARC","COR","C",96,112.68,432
"719",21213,430045,1,25,"18m","RB855453 ","PARC","COR","C",96,113.27,440
"720",21213,430045,1,27,"18m","RB835054","PARC","COR","E",88,104.06,425
"721",21213,430045,1,28,"18m","RB835054","PARC","COR","E",88,106.44,426
"722",21213,430045,1,29,"18m","SP80-1842 ","PARC","COR","C",88,98.79,423
"723",21213,430045,1,30,"18m","SP80-1842 ","PARC","COR","C",88,98.8,409
"724",21213,430045,1,31,"18m","SP80-1842 ","PARC","COR","E",88,97.43,419
"725",21213,430045,1,33,"18m","SP80-1842 ","PARC","COR","C",88,98.79,422
"726",21213,430045,1,34,"18m","SP80-1842 ","PARC","COR","E",88,98.79,409
"727",21213,430045,1,36,"18m","SP80-1842 ","PARC","COR","B",88,98.79,419
"728",21213,430045,1,37,"18m","SP80-1842 ","PARC","COR","B",88,98.85,411
"729",21213,430045,1,38,"18m","SP80-1842 ","PARC","COR","B",88,114.55,438
"730",21213,430046,1,1,"18m","RB855453 ","PARC","COR","B",107,101.5,447
"731",21213,430046,1,2,"18m","RB855453 ","PARC","COR","B",107,101.55,464
"732",21213,430046,1,3,"18m","RB855453 ","PARC","COR","B",107,101.54,448
"733",21213,430046,1,4,"18m","RB855453 ","PARC","COR","B",107,101.53,444
"734",21213,430046,1,5,"18m","RB855453 ","PARC","COR","B",107,101.54,447
"735",21213,430046,1,6,"18m","RB855453 ","PARC","COR","B",107,101.55,445
"736",21213,430046,1,7,"18m","RB855453 ","PARC","COR","B",107,101.55,443
"737",21213,430046,1,8,"18m","RB855453 ","PARC","COR","B",107,101.53,443
"738",21213,430046,1,9,"18m","RB855453 ","PARC","COR","B",107,101.54,445
"739",21213,430046,1,10,"18m","RB855453 ","PARC","COR","B",107,101.54,446
"740",21213,430046,1,11,"18m","RB855453 ","PARC","COR","B",107,95.19,437
"741",21213,430046,1,12,"18m","RB855453 ","PARC","COR","B",107,95.2,453
"742",21213,430046,1,13,"18m","RB855453 ","PARC","COR","B",107,95.21,444
"743",21213,430046,1,14,"18m","RB855453 ","PARC","COR","B",107,95.11,439
"744",21213,430046,1,15,"18m","RB855453 ","PARC","COR","C",107,101.53,451
"745",21213,430046,1,16,"18m","RB855453 ","PARC","COR","C",117,101.51,450
"746",21213,430046,1,17,"15M","RB855453 ","PARC","COR","E",117,107.78,424
"747",21213,430046,1,18,"15M","RB855453 ","PARC","COR","E",117,107.88,405
"748",21213,430046,1,19,"15M","RB855453 ","PARC","COR","C",117,93.88,433
"749",21213,430046,1,20,"15M","RB855453 ","PARC","COR","C",117,93.88,433
"750",21213,430046,1,21,"15M","RB855453 ","PARC","COR","D",117,88.79,432
"751",21213,430046,1,22,"15M","RB855453 ","PARC","COR","D",102,88.84,428
"752",21213,430046,1,23,"15M","RB855453 ","PARC","COR","B",102,88.83,427
"753",21213,430046,1,24,"15M","SP813250","PARC","COR","G",102,98.06,426
"754",21213,430046,1,25,"15M","SP813250","PARC","COR","F",97,93.27,431
"755",21213,430046,1,26,"15M","SP813250","PARC","COR","G",112,107.69,433
"756",21213,430046,1,27,"15M","SP813250","PARC","COR","G",112,107.71,435
"757",21213,430046,1,28,"15M","SP813250","PARC","COR","G",112,107.69,429
"758",21213,430046,1,29,"15M","SP813250","PARC","COR","G",112,107.71,439
"759",21213,430046,1,30,"15M","SP813250","PARC","COR","G",112,107.78,440
"760",21213,430046,1,31,"15M","RB855453 ","PARC","COR","G",112,102.78,412
"761",21213,430047,1,3,"18m","SP80-1842 ","PARC","COR","B",100,105.82,426
"762",21213,430047,1,5,"18m","SP80-1842 ","PARC","COR","C",100,105.82,426
"763",21213,430049,1,1,"18m","RB855453 ","PARC","COR","G",90,91.36,437
"764",21213,430049,1,2,"18m","RB855453 ","PARC","COR","G",90,91.33,437
"765",21213,430050,1,1,"18m","RB855453 ","PARC","COR","B",90,112.9,405
"766",21213,430050,1,2,"18m","RB855453 ","PARC","COR","B",90,112.87,405
"767",21213,430050,1,3,"18m","RB855453 ","PARC","COR","B",90,112.88,404
"768",21213,430050,1,4,"18m","RB855453 ","PARC","COR","B",90,112.89,408
"769",21213,430050,1,6,"15M","SP813250","PARC","COR","B",79,100.42,412
"770",21213,430050,1,7,"15M","SP813250","PARC","COR","B",79,100.46,411
"771",21213,430050,1,8,"15M","SP813250","PARC","COR","B",79,100.41,410
"772",21213,430050,1,9,"15M","SP813250","PARC","COR","B",79,85.66,395
"773",21213,430050,1,10,"15M","SP813250","PARC","COR","B",79,85.67,406
"774",21213,430050,1,11,"15M","SP813250","PARC","COR","B",79,85.68,405
"775",21213,430050,1,12,"15M","SP813250","PARC","COR","B",79,85.65,406
"776",21213,430050,1,13,"15M","SP813250","PARC","COR","B",79,85.67,406
"777",21213,430050,1,14,"15M","SP813250","PARC","COR","B",79,85.7,405
"778",21213,430050,1,15,"15M","RB855453 ","PARC","COR","B",79,92.34,399
"779",21213,430051,1,1,"15M","SP813250","PARC","COR","D",50,54.98,437
"780",21213,430051,1,2,"15M","SP813250","PARC","COR","D",50,54.97,443
"781",21213,430051,1,5,"15M","SP813250","PARC","COR","D",50,54.97,440
"782",21213,430051,1,6,"15M","SP813250","PARC","COR","D",50,54.98,441
"783",21213,430051,1,8,"15M","SP813250","PARC","COR","D",70,95.55,432
"784",21213,430051,1,9,"15M","SP813250","PARC","COR","C",70,95.56,434
"785",21213,430051,1,10,"15M","SP813250","PARC","COR","C",70,95.55,432
"786",21213,430051,1,11,"15M","SP813250","PARC","COR","C",70,95.52,429
"787",21213,430051,1,12,"15M","SP813250","PARC","COR","C",70,95.51,431
"788",21213,430051,1,13,"15M","SP813250","PARC","COR","C",70,95.51,428
"789",21213,430051,1,14,"15M","SP813250","PARC","COR","D",70,95.54,430
"790",21213,430051,1,15,"15M","SP813250","PARC","COR","D",70,95.53,429
"791",21213,430051,1,16,"15M","SP813250","PARC","COR","D",70,95.55,428
"792",21213,430051,1,17,"15M","SP813250","PARC","COR","C",70,95.54,427
"793",21213,430051,1,18,"15M","SP813250","PARC","COR","C",70,95.55,426
"794",21213,430051,1,19,"15M","SP813250","PARC","COR","C",70,95.48,426
"795",21213,430051,1,20,"15M","SP813250","PARC","COR","C",70,97.45,420
"796",21213,430051,1,21,"15M","SP813250","PARC","COR","C",70,74.74,489
"797",21213,430053,1,1,"15M","RB867515","PARC","COR","D",70,90.56,414
"798",21213,430053,1,2,"15M","RB867515","PARC","COR","D",70,90.58,412
"799",21213,430053,1,3,"15M","RB867515","PARC","COR","D",70,90.2,409
"800",21213,430053,1,4,"15M","RB867515","PARC","COR","D",70,90.59,411
"801",21213,430053,1,5,"15M","RB867515","PARC","COR","D",70,90.63,409
"802",21213,430054,1,1,"15M","SP80-1842 ","PARC","COR","F",80,63.16,461
