"lstd_iii","lstn_iii","lstd_ii","lstn_ii","lstd_i","lstn_i","ppt_i","ppt_ii","ppt_iii","estagio","variedade","solo","espac","tch"
301.855779342723,293.566429670668,306.208658130602,293.109002770083,298.401385403329,288.26259128683,181.1,695.9,487.3,2,"RB966928","LP","1,4",44.08
301.551391998684,293.267082199411,305.58552836232,293.397082199411,298.273361695653,288.513748866078,193.9,685.6,484.7,2,"RB966928","LP","1,4",57.57
299.202578686501,290.918220963866,306.326099610022,294.0543042972,299.972528181451,289.2555542972,154.4,847.9,437.5,6,"RB867515","LP","1,4",68.23
305.443169379868,292.456648963602,299.104478903677,290.722023084121,306.609836046534,294.643220392173,465.9,714.8,488.5,6,"RB867515","LP","1,4",55.49
304.426063276574,294.72102435312,306.655363975875,293.563246575342,300.532426912938,289.198701120797,173.3,291.4,506.7,2,"SP813250","LP","1,4",85.44
299.556828729927,288.882015132531,301.78473584628,292.145296532955,308.078328729927,291.753242405259,278,841,199.3,6,"RB867515","R","1,4",75.6
299.326073654391,288.767034692327,301.012473654391,292.000398328691,308.416073654391,291.817398328691,278,841,199.3,6,"SP813250","LP","1,4",75.64
299.568709323077,288.895144219333,301.798579760644,292.146164070013,307.630830925375,291.718962401151,277.1,841,199.3,6,"RB867515","LP","1,4",65.78
299.986069484898,288.589525885151,298.184319484898,290.024866794242,302.938860642847,294.744271111406,490.6,294,199.3,6,"RB867515","R","1,4",54.65
309.53433427762,293.808565323565,300.83933427762,290.950572492024,307.570697913984,291.79502997003,246.7,1106.3,676.6,6,"RB867515","LP","1,4",58.99
300.199027530623,288.496160561583,300.97674488801,292.153755915004,307.875300257896,291.622978743402,222.6,899.4,199.3,6,"RB867515","LP","1,4",85.47
297.825421684254,290.085321698504,305.563300472133,293.635776243958,300.680472189304,288.169109577291,133.9,796.3,277.7,6,"SP801842","LP","1,4",54.92
298.030460093897,290.458003663004,306.104269617706,293.81467032967,299.890460093897,288.493003663004,133.9,796.3,277.7,6,"SP801842","LP","1,4",91.87
298.218811570341,290.252162534435,305.562144903675,293.618829201102,301.075478237008,288.007162534435,133.9,796.3,277.7,6,"SP801842","LP","1,4",91.85
298.096437711383,290.286195736082,305.787628187574,293.747445736082,300.984922559868,288.602748766385,149.7,780.5,277.7,6,"SP801842","LP","1,4",89.12
297.6043815621,289.726572074335,305.108017925736,293.827427689308,301.969230046948,288.018996316759,131.2,779.7,283.7,6,"others","LP","1,4",56.88
297.809866082926,289.885096418733,305.30532062838,293.537710055096,302.046229719289,288.043278236915,143.3,767.5,283.7,6,"RB845210","LP","1,4",79.72
297.627356760886,290.359338842975,305.28372039725,293.719742883379,301.736447669977,287.768429752066,179.2,751.1,277.7,6,"RB966928","LP","1,4",76.11
297.807435019592,290.385297931601,305.411677443834,293.756919974058,301.246828958986,288.412570658874,179.2,751.1,277.7,6,"RB966928","LP","1,4",79.74
297.810866266087,290.72405951783,305.539957175178,294.09919320767,300.892684447905,288.855877699648,185,764.5,271.6,6,"RB966928","LP","1,4",77.38
298.608290508511,291.403604972376,305.942957175178,294.160604972376,300.892684447905,288.855877699648,185,744.9,291.2,6,"SP801842","LP","1,4",44.98
309.511452269171,293.282329650092,300.637007824726,290.730662983425,308.192563380282,291.440662983425,216.7,1104.6,657.9,6,"RB867515","LP","1,4",69.99
298.366180358829,290.446952908587,305.245624803274,294.285524337159,304.569665207314,288.405134726769,190.8,644.7,348.9,6,"RB867515","LP","1,4",88.59
298.418316902812,290.934892497119,305.309209419112,294.419535354262,303.446763872509,288.621028860756,189.5,673.5,333.7,6,"RB867515","LP","1,4",92.19
298.509751869142,290.904254198782,305.510229259054,294.331278008306,302.93704984894,288.771451168479,190.8,644.7,348.9,6,"RB867515","LP","1,4",90.99
304.03918915324,291.167818624154,298.332973768625,290.429818624154,305.80558915324,294.009318624154,295.8,810.6,437.2,6,"RB867515","LP","1,4",98.01
307.35159031569,292.633924924925,297.927617251716,289.556147147147,307.928135770235,292.79455984556,346.8,776.4,657.9,5,"RB867515","LP","1,4",70
305.780910409649,292.197335832276,297.731873372612,289.710678574521,306.143092714257,293.216244712087,346.8,776.4,657.9,5,"RB867515","LP","1,4",72
305.366819407008,294.099643308081,299.255486073675,291.400198863636,309.368819407008,294.537698863636,367.7,1123.3,762.5,5,"RB867515","LP","1,4",20.98
301.592682755932,291.487999825307,298.28898241998,290.841243371883,306.884774094493,293.946673649278,450.5,836.4,311.4,4,"RB966928","LP","1,4",38.55
300.278548836784,292.409337016575,305.544051229129,293.74862273086,298.353700351936,288.640170349908,89.6,680.2,386.1,4,"RB855453","LP","1,4",79.53
304.475558441558,294.177730027548,306.557516483516,293.429063360882,299.330103896104,289.232093663912,173.3,304,513.9,5,"SP813250","LP","1,4",71.12
304.947779220779,294.252444248747,306.804113186813,293.492555359858,299.835092207792,289.310535157838,173.3,304,513.9,5,"SP813250","LP","1,4",71.13
304.478224514225,294.315784489857,306.921565852664,293.548062267635,300.482929489028,289.286648126221,173.3,304,513.9,5,"SP813250","LP","1,4",70.64
304.932881827866,294.658886676481,307.082765931537,293.530738528333,300.530644719416,289.293970851565,173.3,304,501.9,5,"SP813250","LP","1,4",57.79
303.836523315513,293.913661707311,305.665338130328,292.182596892496,297.142341497331,287.30430143795,192.8,555.1,570.4,4,"SP813250","LP","1,4",59.47
297.00517443341,288.834738667327,300.417053221288,292.004389016978,307.439719887955,294.394132606721,353.8,647.3,245,2,"RB867515","LP","1,4",104.05
296.976083889446,289.009356778553,300.227654687815,292.100126009322,307.269739306599,294.411579000775,353.8,647.3,245,2,"RB867515","LP","1,4",104.05
297.157103348207,288.87178590121,301.303437135709,292.765308628482,307.657557893662,293.472240446664,356.6,744,245,2,"RB867515","LP","1,4",104.05
297.034627396145,289.016707666559,301.421917221661,292.759520166559,308.076521335539,293.263525848378,356.6,744,245,2,"RB867515","LP","1,4",104.06
297.178656908064,289.23474025974,301.498752601844,292.875168067227,308.593202362609,293.051285714286,440.4,810.6,283,2,"RB867515","LP","1,4",73.45
297.38483802544,289.031249289147,301.750955864428,292.861864262409,308.369383479985,293.035158380056,440.4,810.6,283,2,"RB867515","LP","1,4",61.91
297.156073556074,289.062664835165,301.124891737892,293.060442612943,308.654255374255,292.416664835165,420.7,847.4,283,2,"RB867515","LP","1,4",73.45
297.199927020013,288.891586237035,301.079076924912,292.783725274468,307.762616413952,292.853404418853,426.3,824.7,283,2,"RB867515","LP","1,4",73.46
304.688179797471,291.474825769194,299.675347542757,291.620078294447,307.958907070198,293.177856072224,437.8,1082.7,315.8,2,"RB867515","LP","1,4",96.1
304.611147189084,291.410222305017,299.562698858137,291.583101092896,307.79578355272,293.242767759563,437.8,1082.7,315.8,2,"RB867515","LP","1,4",96.1
304.515042253521,291.487637853949,299.650005216484,291.544986338798,308.01795134443,293.207819672131,437.8,1082.7,315.8,2,"RB867515","LP","1,4",96.1
301.001851228514,293.526680679563,305.70682741899,293.6662719636,298.300101228514,288.699385998687,193.9,693,539.5,2,"RB966928","LP","1,4",56.92
301.139226133908,293.216374245473,305.597654705336,293.660960711638,298.135392800574,288.698636150235,193.9,693,539.5,2,"RB966928","LP","1,4",56.91
300.95902836232,293.010653627983,305.675504552796,293.484713778359,298.273361695653,288.513748866078,193.9,693,539.5,2,"RB966928","LP","1,4",47.62
300.95902836232,293.010653627983,305.675504552796,293.484713778359,298.273361695653,288.513748866078,193.9,693,539.5,2,"RB966928","LP","1,4",61.58
301.029764623604,293.183127348797,305.423693195032,293.421909693631,298.006847956937,288.469122332199,193.9,693,539.5,2,"RB966928","LP","1,4",49.48
300.975292140529,293.160970540759,305.376371505608,293.393639332629,298.000181029418,288.443562170631,193.9,693,539.5,2,"RB966928","LP","1,4",47.63
300.494088415128,293.309899553375,305.5532967108,293.815164893575,297.569274452549,288.767659277935,193.9,719.2,540.5,3,"RB966928","LP","1,4",54.29
300.713854139634,293.278761202253,305.541104376992,293.767929963866,297.629751985586,288.705115332787,193.9,719.2,540.5,2,"RB966928","LP","1,4",67.06
300.520322373416,292.741011156829,305.42471631281,293.647372247719,297.580322373416,288.593965702283,193.9,719.2,540.5,2,"RB966928","LP","1,4",67.05
300.544460049369,292.823580603471,305.377735662645,293.69587207364,297.545672170582,288.658201815592,193.9,719.2,540.5,2,"RB966928","LP","1,4",54.33
300.360314521263,292.617480060136,305.278323179272,293.563444415755,297.471223612172,288.543616423773,193.9,719.2,540.5,2,"RB966928","LP","1,4",54.26
300.360314521263,292.617480060136,305.278323179272,293.563444415755,297.471223612172,288.543616423773,193.9,719.2,540.5,2,"RB966928","LP","1,4",54.32
302.765680352971,294.156619450366,307.007953080243,293.316619450366,299.252953080243,288.370255814003,191.3,679.3,535.9,2,"RB966928","LP","1,4",45.82
302.629226066637,294.172993139394,306.704907884819,293.327561823845,298.86649879391,288.42201911342,191.3,679.3,535.9,2,"RB966928","LP","1,4",44.06
302.443240930015,294.105556351032,306.467786384561,293.367695900427,298.720513657288,288.35750440298,181.1,656.7,526.4,2,"RB966928","LP","1,4",46.29
302.21883190621,294.139143650535,306.128377360755,293.251908668731,298.370650088028,288.334235546649,181.1,656.7,526.4,2,"RB966928","LP","1,4",46.26
302.327045594646,293.979762343845,306.287157068323,293.079236028056,298.326702522868,288.236125980209,181.1,656.7,526.4,2,"RB966928","LP","1,4",44.51
301.248595505618,293.380655430712,305.603140960163,293.821988764045,297.510413687436,288.826716036772,189.6,719.2,540.5,2,"RB966928","LP","1,4",57.74
300.140577485261,293.34380722886,303.295210515131,292.291060193613,301.96996430301,292.452844265897,381.2,851,540.5,1,"RB966928","LP","1,5",71.19
300.044205489801,293.40215980025,303.098921398892,292.389209608679,302.01511458071,292.518382022472,381.2,851,540.5,1,"RB966928","LP","1,5",71.29
302.374136493879,293.117913279133,305.507772857515,292.14419347237,298.762681948424,289.172256713476,459.1,600.4,483.1,5,"RB867515","LP","1,4",64.91
300.213718309859,290.559513513514,305.976575452716,294.24618018018,300.946445582586,287.714513513514,242.4,755.1,329.6,5,"RB867515","LP","1,4",63.34
300.213718309859,290.559513513514,305.976575452716,294.24618018018,300.946445582586,287.714513513514,242.4,755.1,329.6,5,"SP801842","LP","1,4",63.39
300.213718309859,290.559513513514,305.976575452716,294.24618018018,300.946445582586,287.714513513514,242.4,748.4,336.3,5,"SP801842","LP","1,4",80.19
299.950066034614,290.615612735018,305.962751343266,294.356168290573,300.800370390885,287.833112735018,242.4,748.4,336.3,5,"RB966928","LP","1,4",80.01
297.043104513444,287.703402241594,300.984922695262,292.061937595129,308.266740877081,292.970826484018,270.2,894.8,191.3,4,"others","LP","1,4",104.32
296.937159090909,287.615828144458,301.103522727273,292.045525114155,308.240340909091,293.105525114155,270.2,894.8,191.3,4,"RB855453","LP","1,4",104.31
296.987869400527,287.814371108344,301.400943761815,292.124421613394,307.961505764163,293.148916562889,272.1,892.9,185.4,4,"others","LP","1,4",30.01
297.090768033597,287.552662072517,301.349005359598,291.996879244234,307.753949851779,293.162207527062,272.1,892.9,183.4,4,"others","LP","1,4",109.79
298.47936439605,290.34183580962,305.457041163726,294.370507138291,306.595728032413,292.812744900529,154.4,905.9,299.9,1,"RB966928","R","1,4",75.63
298.46009486628,290.51017198532,305.336020792206,294.3559528711,306.526155472341,292.89926289441,154.4,911.6,294.3,1,"RB966928","R","1,4",72.51
298.491612610708,290.62819052016,305.318447627543,294.334344366314,306.287976247072,292.941523853493,154.4,911.6,294.3,1,"RB966928","R","1,4",72.46
298.488550557043,290.556601842525,305.353096011589,294.343385059308,306.364914193407,292.909329115252,154.4,911.6,294.3,1,"RB966928","R","1,4",72.56
298.419641873278,290.437874590783,304.925904499541,294.221930534839,306.959641873278,292.87060186351,154.4,905.9,299.9,1,"RB966928","LP","1,4",75.67
298.419641873278,290.437874590783,304.925904499541,294.221930534839,306.959641873278,292.87060186351,154.4,905.9,299.9,1,"RB966928","LP","1,4",75.63
298.599473246442,290.546314328269,305.342267859237,293.908308340719,306.488564155533,292.874799176754,154.4,905.9,299.9,1,"RB966928","LP","1,4",100.02
299.932132963989,291.221540616247,305.305257963989,292.178577653284,299.010314782171,290.711540616247,552.3,858,415.2,1,"RB966928","LP","1,4",55.53
299.736569399925,291.283482264308,305.115617695379,292.276655731562,298.686209565032,290.686739840065,552.3,858,415.2,1,"RB966928","LP","1,4",55.55
299.88270592667,291.361802379646,305.010063881216,292.359108776952,298.421418047882,290.810590258434,552.3,909.6,363.6,1,"RB966928","LP","1,4",55.56
299.438597933123,291.303246638826,305.003654751305,292.443549669129,298.898889725989,290.606883002462,552.3,909.6,363.6,1,"RB966928","R","1,4",74.46
299.821094287037,291.401078145663,304.996662468855,292.372828987414,298.406245802188,290.818199357784,552.3,931.1,342.1,1,"RB966928","R","1,4",92
299.821094287037,291.401078145663,304.996662468855,292.372828987414,298.406245802188,290.818199357784,552.3,931.1,342.1,1,"RB966928","R","1,4",74.43
299.728166214536,291.523908556439,305.020268487263,292.467006199536,298.299226820596,290.909969162499,552.3,931.1,342.1,1,"RB966928","R","1,4",74.44
300.537595567867,291.206784313726,307.175595567867,293.587784313725,299.231050113322,288.298057040998,373.6,842.3,456.8,4,"RB867515","LP","1,4",40.43
300.04838272225,291.208237684104,306.462928176796,293.496055865922,299.535655449523,287.875510411376,373.6,888.4,410.7,4,"RB867515","LP","1,4",62.12
299.615680783101,290.395188692941,306.000706035626,293.105158389911,299.039469201575,287.691602834355,393.6,888.4,410.7,4,"RB867515","LP","1,4",62.12
296.993920187793,287.776831955923,304.108340477648,292.822387511478,306.782253521127,291.637741046832,177.7,908.3,222.3,4,"RB867515","LP","1,4",62.99
297.340837538881,287.222488844029,304.717982772088,292.548877732918,307.051140569185,291.296807025847,177.7,908.3,222.3,4,"RB867515","LP","1,4",62.99
296.32104519774,287.781144688645,303.67407550077,292.663922466422,307.89407550077,291.252205294705,177.7,908.3,222.3,4,"RB867515","LP","1,4",63
296.352935500254,287.063760556383,304.672856448871,292.544621800403,307.765662772981,290.696487829111,177.7,908.3,222.3,4,"RB867515","LP","1,4",51.8
296.044687785226,287.190706403186,303.552409921467,292.235917682774,308.572869603408,291.158341925198,177.7,908.3,222.3,4,"RB867515","LP","1,4",51.79
297.422602935627,287.148892292331,304.162146729912,292.36189972469,307.666996875021,290.830161287688,177.7,908.3,222.3,4,"RB867515","LP","1,4",51.8
298.812740205531,290.483413452272,306.238054890846,293.464035771265,300.291831114622,288.87523163409,238.7,1066,294.3,5,"RB867515","LP","1,4",62.17
298.820620174346,290.461649924661,306.306284510011,293.384377197388,300.100620174346,288.887104470116,238.7,1066,294.3,5,"RB867515","LP","1,4",62.18
299.015659411012,290.575528233151,306.237757313109,294.346639344262,305.108386683739,289.33936661699,169.1,538.5,380.3,4,"RB855453","LP","1,4",72.73
299.45128839195,291.201196929345,306.651911893826,294.600730337085,304.461108275339,290.03671518557,165.4,516.2,407.8,4,"RB855453","LP","1,4",78.58
306.929583333333,289.662997275204,301.266790540541,291.272997275204,303.30625,289.192088184295,163.8,1147.8,256.8,4,"SP813250","LP","1,4",80.49
306.723968685255,289.828365275081,299.236195696749,290.127096712092,308.950067170104,293.025448608414,317,981.5,261,4,"SP813250","LP","1,4",54.61
306.4747386936,290.222674680439,299.364526572388,290.321018836283,309.127465966327,293.037220134984,317,981.5,264.4,4,"SP813250","LP","1,4",54.62
306.395948275862,290.23055982165,299.443281609195,290.439196185286,308.561402821317,293.223287094377,317,981.5,264.4,4,"SP813250","LP","1,4",54.62
306.124356355423,289.928930755104,299.056867177934,290.628032887539,310.587386658453,294.091415603589,297.6,913.4,255.8,4,"SP813250","LP","1,4",63.68
298.008869784944,287.511573919519,302.825381404465,293.134584364124,306.827571693523,290.202797499155,175.3,903.5,211.6,4,"SP813250","LP","1,4",81.24
297.7348340143,287.499543956044,303.592541524182,293.112543956044,306.658470377937,289.393543956044,175.3,903.5,211.6,4,"SP813250","LP","1,4",78.91
298.872809708161,286.903797612715,302.571109708161,292.493435151675,307.293946071797,290.091505744845,175.3,969.9,145.3,4,"SP813250","LP","1,4",56.43
299.016834733894,286.527732240437,302.690034733894,292.492152530292,307.454107461166,290.191520119225,173.5,969.9,145.3,4,"SP813250","LP","1,4",56.43
297.493305322129,287.97004995005,299.165305322129,291.273868131868,305.517305322129,294.709645909646,458.8,431.6,211.6,4,"SP813250","LP","1,4",82.82
297.961809238797,289.667516415403,306.605809238797,293.552358520666,301.781809238797,288.086349748736,185.8,802.5,372.3,4,"RB867515","LP","1,4",74.91
