,safra,codFaz,bloco,talhao,estagio,variedade,usina,ambProd,tchEst,tchReal,days
3200,21516,430038,1,17,3,RB867515,COR,G,50.0,33.72,402
3201,21516,430038,1,21,6,RB867515,COR,G,50.0,83.14,395
3202,21516,430038,1,22,6,RB867515,COR,G,50.0,74.19,342
3203,21516,430038,1,23,6,RB867515,COR,G,50.0,74.19,342
3204,21516,430038,1,24,6,RB867515,COR,G,50.0,36.45,395
3205,21516,430038,1,25,6,RB867515,COR,G,50.0,30.92,402
3206,21516,430038,1,26,6,RB867515,COR,G,60.0,41.42,412
3207,21516,430038,1,27,6,RB867515,COR,G,60.0,54.85,412
3208,21516,430038,1,28,6,RB867515,COR,G,60.0,55.71,412
3209,21516,430038,1,29,6,RB867515,COR,G,60.0,62.82,389
3210,21516,430038,1,30,6,RB867515,COR,G,50.0,37.19,379
3211,21516,430038,1,30,6,RB867515,COR,G,50.0,37.19,379
3212,21516,430038,1,31,6,RB867515,COR,G,50.0,37.21,379
3213,21516,430038,1,48,4,RB867515,COR,G,50.0,80.19,399
3214,21516,430038,1,50,3,RB867515,COR,G,50.0,20.03,399
3215,21516,430038,1,51,3,RB867515,COR,G,55.0,20.47,399
3216,21516,430040,1,1,5,SP80-1842,COR,C,80.0,72.11,406
3217,21516,430040,1,2,5,SP813250,COR,C,80.0,72.1,406
3218,21516,430040,1,3,5,SP813250,COR,C,80.0,72.1,406
3219,21516,430040,1,4,5,SP813250,COR,C,80.0,72.11,406
3220,21516,430040,1,5,5,RB867515,COR,C,90.0,82.7,376
3221,21516,430040,1,6,5,RB867515,COR,C,85.0,78.14,376
3222,21516,430040,1,7,5,RB867515,COR,C,85.0,78.14,376
3223,21516,430040,1,8,5,RB867515,COR,C,90.0,69.78,381
3224,21516,430040,1,9,5,RB867515,COR,C,60.0,46.5,381
3225,21516,430040,1,10,5,RB867515,COR,C,100.0,77.52,381
3226,21516,430040,1,11,4,RB867515,COR,C,100.0,69.71,375
3227,21516,430040,1,12,4,RB867515,COR,C,100.0,69.71,375
3228,21516,430040,1,13,4,SP813250,COR,C,85.0,57.08,411
3229,21516,430040,1,14,4,SP813250,COR,C,85.0,57.08,411
3230,21516,430040,1,15,4,SP813250,COR,C,85.0,57.09,411
3231,21516,430040,1,21,4,RB867515,COR,C,90.0,77.85,354
3232,21516,430041,1,1,3,RB835054,COR,G,55.9,55.9,334
3233,21516,430041,1,2,3,RB835054,COR,G,55.89,55.89,334
3234,21516,430041,1,3,3,RB835054,COR,G,55.91,55.91,334
3235,21516,430041,1,4,3,RB835054,COR,G,48.93,48.93,334
3236,21516,430041,1,5,3,RB835054,COR,B,55.88,55.88,334
3237,21516,430041,1,6,3,RB835054,COR,B,15.67,15.67,334
3238,21516,430041,1,7,3,RB835054,COR,G,15.68,15.68,334
3239,21516,430041,1,8,3,RB835054,COR,B,15.67,15.67,334
3240,21516,430041,1,9,3,RB835054,COR,B,15.7,15.7,334
3241,21516,430041,1,10,3,RB835054,COR,B,11.76,11.76,334
3242,21516,430042,1,1,3,RB867515,COR,G,60.0,85.46,373
3243,21516,430042,1,2,3,RB867515,COR,G,50.0,51.24,373
3244,21516,430042,1,3,3,RB867515,COR,G,60.0,75.81,373
3245,21516,430042,1,4,3,RB867515,COR,G,60.0,79.11,373
3246,21516,430042,1,5,3,RB867515,COR,G,60.0,68.25,373
3247,21516,430042,1,6,3,RB867515,COR,G,60.0,68.39,373
3248,21516,430042,1,7,3,RB867515,COR,G,60.0,67.13,373
3249,21516,430042,1,8,3,RB867515,COR,G,60.0,63.0,362
3250,21516,430042,1,9,3,RB867515,COR,G,60.0,63.03,362
3251,21516,430042,1,10,3,RB867515,COR,G,60.0,53.77,366
3252,21516,430042,1,10,3,RB867515,COR,G,60.0,53.77,366
3253,21516,430042,1,11,3,RB867515,COR,G,60.0,53.81,366
3254,21516,430042,1,11,3,RB867515,COR,G,60.0,53.81,366
3255,21516,430042,1,12,3,RB867515,COR,G,60.0,53.81,366
3256,21516,430042,1,12,3,RB867515,COR,G,60.0,53.81,366
3257,21516,430042,1,13,3,RB867515,COR,G,60.0,53.79,366
3258,21516,430042,1,13,3,RB867515,COR,G,60.0,53.79,366
3259,21516,430042,1,14,3,RB867515,COR,G,60.0,53.8,366
3260,21516,430042,1,14,3,RB867515,COR,G,60.0,53.8,366
3261,21516,430042,1,15,3,RB867515,COR,G,60.0,53.84,366
3262,21516,430042,1,15,3,RB867515,COR,G,60.0,53.84,366
3263,21516,430043,1,1,4,RB867515,COR,G,46.16,46.16,379
3264,21516,430043,1,2,4,RB867515,COR,G,46.14,46.14,379
3265,21516,430043,1,3,4,RB867515,COR,G,46.15,46.15,379
3266,21516,430043,1,4,4,RB867515,COR,G,46.15,46.15,379
3267,21516,430043,1,5,4,RB867515,COR,F,46.2,46.2,379
3268,21516,430043,1,6,4,RB867515,COR,G,55.0,43.32,329
3269,21516,430043,1,7,4,RB867515,COR,F,55.0,43.32,329
3270,21516,430043,1,8,4,RB867515,COR,F,55.0,52.75,346
3271,21516,430043,1,9,4,RB867515,COR,F,55.0,52.75,320
3272,21516,430043,1,10,4,RB867515,COR,G,55.0,43.32,361
3273,21516,430043,1,11,4,RB867515,COR,F,50.0,39.39,361
3274,21516,430043,1,12,4,RB867515,COR,F,40.0,38.36,352
3275,21516,430043,1,13,4,RB867515,COR,G,60.0,47.25,363
3276,21516,430043,1,14,4,RB867515,COR,F,60.0,47.18,363
3277,21516,430043,1,15,4,RB867515,COR,F,60.0,36.09,363
3278,21516,430043,1,16,4,RB867515,COR,G,60.0,47.29,363
3279,21516,430043,1,17,4,RB867515,COR,G,60.0,36.09,363
3280,21516,430043,1,18,4,RB867515,COR,F,65.0,39.11,362
3281,21516,430043,1,57,3,RB867515,COR,D,60.0,25.91,337
3282,21516,430043,1,63,3,RB867515,COR,F,50.0,33.3,372
3283,21516,430043,1,64,3,RB867515,COR,F,45.0,31.89,367
3284,21516,430043,1,65,3,RB867515,COR,F,45.0,31.9,364
3285,21516,430043,1,66,3,RB867515,COR,F,45.0,31.89,364
3286,21516,430043,1,74,3,RB867515,COR,G,75.0,46.98,366
3287,21516,430043,1,75,3,RB867515,COR,G,75.0,46.97,366
3288,21516,430043,1,76,3,RB867515,COR,F,75.0,46.97,366
3289,21516,430043,1,77,3,RB867515,COR,F,75.0,46.97,366
3290,21617,430044,1,7,4,RB867515,COR,G,75.0,72.52,312
3291,21617,430044,1,8,4,RB867515,COR,G,75.0,72.5,312
3292,21516,430045,1,1,4,RB855453,COR,F,112.0,112.0,341
3293,21516,430045,1,2,4,RB855453,COR,F,112.04,112.04,341
3294,21516,430045,1,16,4,RB855453,COR,B,112.98,104.28,387
3295,21516,430045,1,16,4,RB855453,COR,B,112.98,8.7,387
3296,21516,430045,1,17,4,RB855453,COR,B,122.75,120.31,387
3297,21516,430045,1,17,4,RB855453,COR,B,122.75,2.44,387
3298,21516,430046,1,1,4,RB855453,COR,B,88.04,88.04,341
3299,21516,430046,1,2,4,RB855453,COR,B,112.33,112.33,341
3300,21516,430046,1,3,4,RB855453,COR,B,105.96,105.96,341
3301,21516,430046,1,4,4,RB855453,COR,B,88.98,88.98,341
3302,21516,430046,1,5,4,RB855453,COR,B,122.81,122.81,341
3303,21516,430046,1,6,4,RB855453,COR,B,132.07,132.07,341
3304,21516,430046,1,7,4,RB855453,COR,B,125.49,125.49,341
3305,21516,430046,1,8,4,RB855453,COR,B,124.72,124.72,341
3306,21516,430046,1,9,4,RB855453,COR,B,141.29,141.29,341
3307,21516,430046,1,10,4,RB855453,COR,B,93.45,93.45,384
3308,21516,430046,1,11,4,RB855453,COR,B,93.45,93.45,384
3309,21516,430046,1,12,4,RB855453,COR,B,102.79,102.79,384
3310,21516,430046,1,13,4,RB855453,COR,B,102.79,102.79,395
3311,21516,430046,1,14,4,RB855453,COR,B,102.95,102.95,396
3312,21516,430046,1,15,4,RB855453,COR,C,144.27,144.27,343
3313,21516,430046,1,16,4,RB855453,COR,C,131.16,131.16,340
3314,21516,430046,1,17,4,RB855453,COR,E,63.39,63.39,344
3315,21516,430046,1,18,4,RB855453,COR,E,63.39,63.39,344
3316,21516,430046,1,19,4,RB855453,COR,C,82.81,82.81,359
3317,21516,430046,1,20,4,RB855453,COR,C,87.69,87.69,359
3318,21516,430046,1,21,4,RB855453,COR,D,87.69,87.69,359
3319,21516,430046,1,22,4,RB855453,COR,D,87.7,87.7,359
3320,21516,430046,1,23,4,RB855453,COR,B,87.72,87.72,359
3321,21516,430046,1,24,4,SP813250,COR,G,84.59,84.59,365
3322,21516,430046,1,25,4,SP813250,COR,F,84.6,84.6,365
3323,21516,430046,1,26,4,SP813250,COR,G,84.59,84.59,365
3324,21516,430046,1,27,4,SP813250,COR,G,84.61,84.61,365
3325,21516,430046,1,28,4,SP813250,COR,G,84.58,84.58,365
3326,21516,430046,1,29,4,SP813250,COR,G,84.61,84.61,365
3327,21516,430046,1,30,4,SP813250,COR,G,84.68,84.68,365
3328,21516,430046,1,31,4,RB855453,COR,G,57.65,57.65,344
3329,21516,430047,1,1,4,SP80-1842,COR,C,110.0,90.68,361
3330,21516,430047,1,2,4,SP80-1842,COR,C,110.0,90.65,361
3331,21516,430047,1,3,4,SP80-1842,COR,B,105.0,99.95,371
3332,21516,430047,1,4,4,SP80-1842,COR,B,100.0,95.18,371
3333,21516,430047,1,5,4,SP80-1842,COR,C,105.0,99.97,371
3334,21516,430047,1,6,3,SP80-1842,COR,C,100.0,114.8,371
3335,21516,430047,1,7,3,SP80-1842,COR,C,100.0,114.81,371
3336,21516,430047,1,8,3,SP80-1842,COR,C,100.0,114.8,371
3337,21516,430047,1,9,3,SP80-1842,COR,C,100.0,114.8,371
3338,21516,430047,1,10,3,SP80-1842,COR,C,100.0,114.8,371
3339,21516,430047,1,11,3,SP80-1842,COR,C,100.0,114.8,371
3340,21516,430047,1,12,3,SP80-1842,COR,C,100.0,114.87,371
3341,21516,430047,1,13,3,SP80-1842,COR,E,119.65,119.65,359
3342,21516,430047,1,14,3,SP80-1842,COR,E,112.5,112.5,359
3343,21516,430047,1,15,3,SP80-1842,COR,E,112.5,112.5,359
3344,21516,430047,1,16,3,SP80-1842,COR,E,119.65,119.65,359
3345,21516,430047,1,17,3,SP80-1842,COR,E,112.5,112.5,359
3346,21516,430047,1,18,3,SP80-1842,COR,E,112.5,112.5,359
3347,21516,430047,1,19,3,SP80-1842,COR,E,112.49,112.49,359
3348,21516,430047,1,20,3,SP80-1842,COR,E,112.49,112.49,359
3349,21516,430047,1,21,3,SP80-1842,COR,E,119.65,119.65,359
3350,21516,430047,1,22,3,SP80-1842,COR,E,110.0,119.98,368
3351,21516,430047,1,23,3,SP80-1842,COR,E,100.0,109.15,375
3352,21516,430047,1,24,3,SP80-1842,COR,E,110.0,120.07,368
3353,21516,430047,1,25,3,SP80-1842,COR,E,100.0,109.15,375
3354,21516,430047,1,26,3,SP80-1842,COR,E,90.0,98.19,358
3355,21516,430047,1,29,15M,SP80-1842,COR,E,90.0,120.17,467
3356,21516,430047,1,30,15M,SP80-1842,COR,E,90.0,120.16,467
3357,21516,430047,1,31,15M,SP80-1842,COR,E,90.0,98.31,462
3358,21516,430047,1,32,15M,SP80-1842,COR,E,101.82,101.82,457
3359,21516,430047,1,33,15M,SP80-1842,COR,E,90.0,90.0,457
3360,21516,430047,1,34,15M,SP80-1842,COR,E,90.14,90.14,457
3361,21516,430048,1,1,4,SP80-3280,COR,C,100.0,81.31,386
3362,21516,430049,1,1,4,RB855453,COR,G,103.82,103.82,385
3363,21516,430049,1,2,4,RB855453,COR,G,103.84,103.84,385
3364,21516,430050,1,1,4,RB855453,COR,E,102.63,102.63,380
3365,21516,430050,1,2,4,RB855453,COR,F,102.64,102.64,380
3366,21516,430050,1,3,4,RB855453,COR,E,102.63,102.63,380
3367,21516,430050,1,4,4,RB855453,COR,B,90.0,86.26,384
3368,21516,430050,1,5,4,RB855453,COR,B,90.0,86.26,388
3369,21516,430050,1,6,4,SP813250,COR,B,80.0,76.68,386
3370,21516,430050,1,7,4,SP813250,COR,B,80.0,76.66,386
3371,21516,430050,1,8,4,SP813250,COR,B,80.0,76.68,386
3372,21516,430050,1,9,4,SP813250,COR,B,80.0,76.7,386
3373,21516,430050,1,10,4,SP813250,COR,B,70.0,71.66,389
3374,21516,430050,1,11,4,SP813250,COR,B,70.0,71.65,389
3375,21516,430050,1,12,4,SP813250,COR,B,70.0,71.65,389
3376,21516,430050,1,13,4,SP813250,COR,B,80.0,81.9,389
3377,21516,430050,1,14,4,SP813250,COR,B,80.0,75.02,390
3378,21516,430050,1,15,4,RB855453,COR,B,91.26,91.26,380
3379,21516,430051,1,2,2,SP80-1842,COR,D,50.0,34.94,362
3380,21516,430051,1,3,4,SP80-1842,COR,D,50.0,13.44,369
3381,21516,430051,1,3,4,SP80-1842,COR,D,50.0,17.72,369
3382,21516,430051,1,4,4,SP80-1842,COR,D,60.0,62.19,367
3383,21516,430051,1,4,4,SP80-1842,COR,D,60.0,108.68,367
3384,21516,430051,1,6,2,SP80-1842,COR,D,60.0,41.9,362
3385,21516,430051,1,7,4,SP80-1842,COR,D,50.0,13.56,367
3386,21516,430051,1,7,4,SP80-1842,COR,D,50.0,13.39,367
3387,21516,430051,1,8,4,SP813250,COR,D,60.0,50.02,373
3388,21516,430051,1,9,4,SP813250,COR,C,70.0,58.37,373
3389,21516,430051,1,10,4,SP813250,COR,C,70.0,58.37,373
3390,21516,430051,1,11,4,SP813250,COR,C,70.0,88.53,377
3391,21516,430051,1,12,4,SP813250,COR,C,60.0,75.88,377
3392,21516,430051,1,13,4,SP813250,COR,C,60.0,75.88,377
3393,21516,430051,1,14,4,SP813250,COR,D,55.0,61.03,378
3394,21516,430051,1,15,4,SP813250,COR,D,65.0,72.09,378
3395,21516,430051,1,16,4,SP813250,COR,D,65.0,72.1,378
3396,21516,430051,1,17,4,SP813250,COR,C,65.0,15.36,379
3397,21516,430051,1,18,4,SP813250,COR,C,65.0,15.35,379
3398,21516,430051,1,19,4,SP813250,COR,C,65.0,15.36,379
3399,21516,430051,1,20,4,SP813250,COR,C,50.0,63.41,377
3400,21516,430051,1,21,4,SP813250,COR,C,55.0,69.71,377
3401,21516,430051,1,22,2,SP80-1842,COR,D,75.0,81.02,333
3402,21516,430051,1,23,2,RB867515,COR,D,80.0,86.43,364
3403,21516,430051,1,24,2,RB867515,COR,D,75.0,79.86,367
3404,21516,430051,1,25,2,SP80-1842,COR,D,65.0,70.24,364
3405,21516,430051,1,26,2,SP80-1842,COR,D,65.0,70.24,364
3406,21516,430051,1,27,2,SP80-1842,COR,D,70.0,74.33,369
3407,21516,430051,1,27,2,SP80-1842,COR,D,70.0,3.71,369
3408,21516,430052,1,1,3,SP80-1842,COR,B,110.0,113.24,389
3409,21516,430052,1,2,3,SP80-1842,COR,B,110.0,113.25,389
3410,21516,430052,1,3,3,SP80-1842,COR,C,110.0,113.25,389
3411,21516,430052,1,4,3,SP80-1842,COR,B,110.0,113.22,389
3412,21516,430052,1,5,3,SP80-1842,COR,C,110.0,113.23,389
3413,21516,430052,1,6,3,SP80-1842,COR,C,100.0,103.0,389
3414,21516,430052,1,7,3,SP80-1842,COR,C,110.0,114.51,384
3415,21516,430052,1,8,3,SP80-1842,COR,C,100.0,104.07,384
3416,21516,430052,1,9,3,SP80-1842,COR,C,110.0,114.5,384
3417,21516,430052,1,10,3,SP80-1842,COR,C,110.0,114.48,384
3418,21516,430052,1,11,3,SP80-1842,COR,C,110.0,114.51,384
3419,21516,430053,1,1,4,RB867515,COR,D,90.0,99.15,375
3420,21516,430053,1,2,4,RB867515,COR,D,90.0,99.18,375
3421,21516,430053,1,3,4,RB867515,COR,D,90.0,98.95,375
3422,21516,430053,1,4,4,RB867515,COR,D,90.0,99.18,375
3423,21516,430053,1,5,4,RB867515,COR,D,90.0,99.22,375
3424,21516,430054,1,1,4,SP80-1842,COR,C,75.0,71.33,373
3425,21516,430054,1,2,4,SP80-1842,COR,F,75.0,71.32,373
3426,21516,430056,1,1,4,RB867515,COR,F,86.17,86.17,391
3427,21516,430056,1,2,4,RB867515,COR,F,86.16,86.16,391
3428,21516,430057,1,1,12m,RB867515,COR,B,73.26,73.26,565
3429,21516,430057,1,2,4,RB835054,COR,B,85.54,85.54,376
3430,21516,430057,1,3,4,RB835054,COR,B,85.55,85.55,376
3431,21516,430057,1,4,4,RB835054,COR,B,85.56,85.56,376
3432,21516,430057,1,5,4,RB835054,COR,B,58.54,58.54,376
3433,21516,430059,1,1,4,RB867515,COR,B,70.0,63.91,372
3434,21516,430060,1,1,4,SP813250,COR,G,57.63,57.63,380
3435,21516,430060,1,2,4,SP813250,COR,G,57.63,57.63,380
3436,21516,430061,1,1,4,SP80-1842,COR,C,56.65,56.65,374
3437,21516,430061,1,2,4,SP80-1842,COR,G,56.64,56.64,374
3438,21516,430062,1,1,4,RB867515,COR,B,101.94,101.94,410
3439,21516,430062,1,2,4,RB867515,COR,B,101.94,101.94,410
3440,21516,430062,1,3,4,RB867515,COR,B,105.33,105.33,411
3441,21516,430062,1,4,3,RB867515,COR,G,105.32,105.32,410
3442,21516,430062,1,5,3,RB867515,COR,G,105.33,105.33,410
3443,21516,430062,1,6,3,RB867515,COR,G,105.32,105.32,410
3444,21516,430062,1,7,4,RB867515,COR,B,105.36,105.36,410
3445,21516,430062,1,8,3,RB867515,COR,B,74.3,74.3,410
3446,21516,430062,1,9,3,RB867515,COR,G,74.3,74.3,410
3447,21516,430064,1,2,4,RB867515,COR,B,74.0,71.07,376
3448,21516,430065,1,2,4,RB867515,COR,F,80.0,68.8,348
3449,21516,430065,1,2,4,RB867515,COR,F,80.0,8.75,348
3450,21516,430065,1,3,4,RB867515,COR,F,80.0,83.21,348
3451,21516,430065,1,3,4,RB867515,COR,F,80.0,5.06,348
3452,21516,430065,1,4,2,RB867515,COR,E,80.0,88.8,347
3453,21516,430065,1,4,2,RB867515,COR,E,80.0,5.08,347
3454,21516,430065,1,5,2,RB867515,COR,E,80.0,88.8,347
3455,21516,430065,1,5,2,RB867515,COR,E,80.0,6.53,347
3456,21516,430066,1,1,3,SP813250,COR,F,94.24,94.24,339
3457,21516,430066,1,2,3,SP813250,COR,B,94.22,94.22,339
3458,21516,430066,1,3,3,SP813250,COR,F,94.23,94.23,339
3459,21516,430066,1,4,3,SP813250,COR,B,94.25,94.25,339
3460,21516,430066,1,5,3,SP813250,COR,C,94.22,94.22,339
3461,21516,430066,1,6,3,SP813250,COR,C,3.15,3.15,397
3462,21516,430066,1,7,3,SP813250,COR,C,94.27,94.27,339
3463,21516,430066,1,8,3,SP813250,COR,G,82.06,82.06,337
3464,21516,430066,1,9,3,SP80-1842,COR,G,82.09,82.09,337
3465,21516,430066,1,10,3,SP80-1842,COR,G,82.12,82.12,337
3466,21516,430066,1,11,3,SP80-1842,COR,G,77.56,77.56,337
3467,21516,430066,1,12,3,SP80-1842,COR,G,80.27,80.27,337
3468,21617,430066,1,12,4,SP80-1842,COR,G,80.0,128.94,306
3469,21516,430066,1,13,3,SP813250,COR,G,82.06,82.06,342
3470,21516,430066,1,14,3,SP80-1842,COR,G,82.06,82.06,342
3471,21516,430066,1,15,3,SP80-1842,COR,G,82.11,82.11,337
3472,21516,430066,1,16,3,SP80-1842,COR,G,82.06,82.06,337
3473,21516,430066,1,17,3,SP80-1842,COR,G,82.12,82.12,337
3474,21516,430066,1,18,3,SP80-1842,COR,G,82.16,82.16,337
3475,21516,430066,1,19,3,SP80-1842,COR,G,82.09,82.09,342
3476,21516,430066,1,20,3,SP80-1842,COR,G,82.08,82.08,342
3477,21516,430066,1,21,3,SP80-1842,COR,G,82.08,82.08,342
3478,21516,430066,1,22,3,SP80-1842,COR,G,82.08,82.08,342
3479,21516,430066,1,23,3,SP80-1842,COR,G,82.09,82.09,342
3480,21516,430066,1,24,3,SP80-1842,COR,G,54.71,54.71,342
3481,21516,430066,1,25,3,SP80-1842,COR,G,54.84,54.84,342
3482,21516,430066,1,26,2,RB855453,COR,G,52.1,52.1,340
3483,21516,430066,1,27,2,RB855453,COR,G,52.08,52.08,340
3484,21516,430066,1,28,2,RB855453,COR,G,52.11,52.11,340
3485,21516,430067,1,1,4,RB867515,COR,G,85.0,84.8,385
3486,21516,430067,1,1,4,RB867515,COR,G,85.0,84.8,385
3487,21516,430067,1,2,4,RB867515,COR,G,85.0,84.76,385
3488,21516,430067,1,3,4,RB867515,COR,G,85.0,84.77,357
3489,21516,430067,1,4,4,RB867515,COR,G,85.0,84.78,357
3490,21516,430067,1,4,4,RB867515,COR,G,85.0,84.78,357
3491,21516,430067,1,5,4,RB867515,COR,G,90.0,89.77,357
3492,21516,430067,1,6,4,RB867515,COR,G,85.0,84.77,357
3493,21516,430067,1,6,4,RB867515,COR,G,85.0,84.77,357
3494,21516,430067,1,7,4,RB867515,COR,G,85.9,85.65,357
3495,21516,430067,1,8,4,RB867515,COR,G,90.0,89.94,357
3496,21516,430068,1,7,4,RB867515,COR,G,101.68,101.68,343
3497,21516,430069,1,1,3,SP80-1842,COR,G,71.31,71.31,329
3498,21516,430069,1,2,3,SP80-1842,COR,G,71.3,71.3,329
3499,21516,430069,1,3,3,SP80-1842,COR,G,71.35,71.35,329
3500,21516,430069,1,4,3,SP80-1842,COR,G,71.3,71.3,329
3501,21516,430069,1,5,3,SP80-1842,COR,G,31.65,31.65,329
3502,21516,430069,1,6,3,SP80-1842,COR,G,29.36,29.36,329
3503,21516,430069,1,7,3,SP80-1842,COR,G,29.37,29.37,329
3504,21516,430069,1,8,3,SP80-1842,COR,G,65.0,111.05,378
3505,21516,430069,1,8,3,SP80-1842,COR,G,65.0,13.22,378
3506,21516,430069,1,9,3,SP80-1842,COR,G,50.0,96.71,380
3507,21516,430069,1,9,3,SP80-1842,COR,G,50.0,4.5,380
3508,21516,430069,1,10,3,SP80-1842,COR,G,50.0,98.19,380
3509,21516,430069,1,10,3,SP80-1842,COR,G,50.0,3.77,380
3510,21516,430069,1,11,3,SP80-1842,COR,G,45.0,87.74,380
3511,21516,430069,1,11,3,SP80-1842,COR,G,45.0,3.74,380
3512,21516,430069,1,12,3,SP80-1842,COR,G,45.0,4.38,380
3513,21516,430069,1,12,3,SP80-1842,COR,G,45.0,45.24,380
3514,21516,430069,1,13,3,SP80-1842,COR,G,45.0,90.62,380
3515,21516,430069,1,13,3,SP80-1842,COR,G,45.0,2.28,380
3516,21516,430069,1,14,3,SP80-1842,COR,G,50.0,93.09,380
3517,21516,430069,1,14,3,SP80-1842,COR,G,50.0,6.42,380
3518,21516,430070,1,1,4,SP80-1842,COR,G,30.0,18.06,321
3519,21516,430071,1,1,3,RB867515,COR,G,64.45,64.45,359
3520,21516,430071,1,2,3,RB867515,COR,G,64.48,64.48,359
3521,21516,430071,1,3,3,RB867515,COR,G,68.52,68.52,359
3522,21516,430071,1,4,3,RB867515,COR,G,60.77,60.77,359
3523,21516,430072,1,1,2,RB867515,COR,G,91.04,91.04,339
3524,21516,430072,1,2,2,RB867515,COR,G,91.03,91.03,339
3525,21516,430073,1,1,3,RB867515,COR,G,95.0,96.04,389
3526,21516,430073,1,2,3,RB867515,COR,G,95.0,96.03,389
3527,21516,430073,1,3,2,RB867515,COR,G,70.0,58.08,294
3528,21516,430073,1,3,2,RB867515,COR,G,70.0,58.08,294
3529,21516,430073,1,4,2,RB867515,COR,G,70.0,58.08,294
3530,21516,430073,1,4,2,RB867515,COR,G,70.0,58.08,294
3531,21516,430073,1,5,2,RB867515,COR,G,54.04,44.39,244
3532,21516,430073,1,6,2,RB867515,COR,G,70.0,78.9,371
3533,21516,430074,1,7,3,RB867515,COR,G,100.87,100.87,399
3534,21516,430074,1,8,3,RB867515,COR,G,100.85,100.85,399
3535,21516,430074,1,9,3,RB867515,COR,G,100.84,100.84,399
3536,21516,430074,1,10,3,RB867515,COR,G,63.03,63.03,398
3537,21516,430074,1,11,3,RB867515,COR,G,33.92,63.06,398
3538,21516,430074,1,12,3,RB867515,COR,G,50.0,49.55,547
3539,21516,430074,1,13,3,RB867515,COR,G,79.04,79.04,385
3540,21516,430074,1,14,3,RB867515,COR,G,79.05,79.05,385
3541,21516,430074,1,15,3,RB867515,COR,G,79.07,79.07,385
3542,21516,430074,1,16,3,RB867515,COR,G,71.12,71.12,385
3543,21516,430074,1,17,3,RB867515,COR,G,71.13,71.13,385
3544,21516,430074,1,18,3,RB867515,COR,G,63.28,63.28,385
3545,21516,430074,1,19,18m,RB867515,COR,G,68.25,68.25,450
3546,21516,430074,1,20,18m,RB867515,COR,G,68.26,68.26,450
3547,21516,430074,1,21,18m,RB867515,COR,G,68.27,68.27,450
3548,21516,430074,1,22,18m,RB867515,COR,G,68.27,68.27,450
3549,21516,430074,1,23,18m,RB867515,COR,G,68.28,68.28,450
3550,21516,430074,1,24,18m,RB867515,COR,G,89.36,89.36,481
3551,21516,430074,1,25,18m,RB867515,COR,G,78.18,78.18,489
3552,21516,430074,1,26,18m,RB867515,COR,G,78.19,78.19,481
3553,21516,430074,1,27,18m,RB867515,COR,G,78.19,78.19,484
3554,21516,430074,1,28,18m,RB867515,COR,G,78.21,78.21,481
3555,21516,430074,1,29,18m,RB867515,COR,G,78.17,78.17,486
3556,21516,430074,1,30,18m,RB867515,COR,G,78.24,78.24,489
3557,21516,430074,1,31,18m,RB867515,COR,G,65.21,65.21,482
3558,21516,430074,1,32,18m,RB867515,COR,G,65.17,65.17,481
3559,21516,430074,1,35,18m,RB867515,COR,G,70.0,44.77,570
3560,21516,430075,1,1,3,SP80-1842,COR,G,8.4,8.4,362
3561,21516,430075,1,2,3,SP80-1842,COR,G,80.13,80.13,362
3562,21516,430075,1,3,3,SP80-1842,COR,G,80.11,80.11,362
3563,21516,430075,1,4,3,SP80-1842,COR,G,80.13,80.13,362
3564,21516,430075,1,5,3,SP80-1842,COR,C,80.1,80.1,362
3565,21516,430075,1,6,3,SP80-1842,COR,C,80.16,80.16,362
3566,21516,430075,1,7,3,SP80-1842,COR,G,78.57,78.57,360
3567,21516,430075,1,8,3,SP80-1842,COR,F,78.55,78.55,371
3568,21516,430075,1,9,3,SP80-1842,COR,F,78.58,78.58,360
3569,21516,430076,1,1,3,SP80-1842,COR,G,45.0,43.16,394
3570,21516,430076,1,2,3,SP80-1842,COR,C,45.0,43.18,394
3571,21516,430076,1,3,3,SP80-1842,COR,G,60.0,57.53,394
3572,21516,430076,1,4,3,SP80-1842,COR,E,60.0,57.54,394
3573,21516,430077,1,2,18m,RB867515,COR,E,61.71,61.71,524
3574,21516,430077,1,3,18m,RB867515,COR,E,54.03,54.03,524
3575,21516,430077,1,4,18m,RB867515,COR,E,116.83,116.83,524
3576,21516,430077,1,5,18m,RB867515,COR,E,133.48,133.48,524
3577,21516,430077,1,6,18m,RB867515,COR,E,116.84,116.84,524
3578,21516,430079,1,1,2,SP813250,COR,F,25.78,25.78,388
3579,21516,430079,1,2,2,SP813250,COR,C,25.77,25.77,388
3580,21516,430080,1,1,3,RB867515,COR,G,47.0,46.5,565
3581,21516,430080,1,2,3,RB867515,COR,G,47.0,47.81,565
3582,21516,430080,1,3,3,RB867515,COR,G,47.0,45.31,565
3583,21516,430080,1,4,3,RB867515,COR,G,47.0,45.5,565
3584,21516,430080,1,8,3,RB867515,COR,G,45.65,49.04,539
3585,21516,430080,1,9,3,RB867515,COR,G,45.0,48.27,539
3586,21516,430080,1,10,4,RB867515,COR,G,41.0,42.88,539
3587,21516,430080,1,14,3,RB867515,COR,G,40.0,3.97,554
3588,21516,430080,1,29,3,RB867515,COR,G,50.0,38.65,410
3589,21516,430080,1,30,2,RB867515,COR,G,50.0,38.63,410
3590,21516,430080,1,31,2,RB867515,COR,G,70.0,80.54,403
